Referring page title,Referring page URL,Language,Platform,Referring page HTTP code,Domain rating,UR,Domain traffic,Referring domains,Linked domains,External links,Page traffic,Keywords,Target URL,Left context,Anchor,Right context,Redirect Chain URLs,Redirect Chain status codes,Type,Is spam,Content,Nofollow,UGC,Sponsored,Rendered,Raw,Lost status,Drop reason,Discovered status,First seen,Last seen,Lost,Author,Page type,Page category,Links in group
AirAsia MOVE: เที่ยวบิน&โรงแรม - แอปพลิเคชันใน Google Play,https://play.google.com/store/apps/details?id=com.airasia.mobile&hl=th,th,,200,99,4.5,1281595264,1,2,6,359,102,https://www.airasia.com/,,publicเว็บไซต์,,,,text,false,false,false,false,false,true,true,,,linkfound,2025-08-07 13:58:10,2026-02-08 20:14:51,,,Site page > Services,Travel > Travel agencies > Vacation,2
"How to get to Koh Lipe, Thailand in 2025 | The Midnight Blue Elephant",https://www.midnightblueelephant.com/how-to-get-to-koh-lipe/,en,wordpress,200,34,4.5,182198,1,13,21,359,24,https://www.airasia.com/en/gb,,Book a ticket from Bangkok to Koh Lipe with Air Asia,,"http://airasia.com/, https://airasia.com/, https://www.airasia.com/","301, 301, 302",text,false,false,true,false,false,false,true,,,linkrestored,2025-09-29 01:00:17,2026-04-16 23:15:03,,,Article > How-to,Travel > Tourist destinations > Islands,2
AirAsia MOVE: เที่ยวบิน&โรงแรม - แอปพลิเคชันใน Google Play,https://play.google.com/store/apps/details?id=com.airasia.mobile&hl=th,th,,200,99,4.5,1281595264,1,2,6,359,102,https://www.airasia.com/aa/about-us/en/gb/privacy-statement.html,,shieldนโยบายความเป็นส่วนตัว,,,,text,false,false,false,false,false,true,true,,,linkfound,2025-08-07 13:58:10,2026-02-08 20:14:51,,,Site page > Services,Travel > Travel agencies > Vacation,1
AirAsia X is certified as a 3-Star Low-Cost Airline | Skytrax,https://skytraxratings.com/airlines/airasia-x-rating,en,wordpress,200,65,4.5,60361,1,6,7,357,10,https://www.airasia.com/en/gb,,AirAsia X,is Certified as a 3-Star Low-Cost Airline for the quality,https://www.airasia.com/,302,text,false,true,false,false,false,false,true,,,linkrestored,2020-12-10 14:05:09,2026-04-20 07:33:32,,,Article > News,Travel > Transportation > Air travel,2
Bukit Jalil National Stadium Concert Guide: Tips for a Smooth Experience — Travelynne,https://www.travelynne.ca/blog/kl-concerts-bukit-jalil-national-stadium,en,,200,25,4.7,8984,0,10,16,356,66,https://www.airasia.com/ride/,"Grab (most popular), InDrive , and",AirAsia Ride,". If you're struggling to get a car, try selecting",,,text,false,true,false,false,false,false,true,,,linkrestored,2025-02-26 06:01:41,2026-04-26 13:48:47,,Lynne Lessard,,,1
タイ・エアアジアの格安航空券を予約 - Airpaz,https://www.airpaz.com/ja/airlines/FD-Thai-AirAsia,ja,,200,62,18,529014,0,11,19,352,14,https://www.airasia.com/account/,特典プログラムは タイ・エアアジア の忠実な顧客にご利用できます.ご詳細については、,こちらでアクセスできます,.,"https://www.airasia.com/member/, https://www.airasia.com/account","301, 308",text,false,false,true,false,false,false,true,,,linkfound,2023-06-13 15:51:37,2026-04-15 09:04:42,,,,,3
タイ・エアアジアの格安航空券を予約 - Airpaz,https://www.airpaz.com/ja/airlines/FD-Thai-AirAsia,ja,,200,62,18,529014,0,11,19,352,14,https://www.airasia.com/aa/about-us/ja/jp/terms-and-conditions-fd.html,タイ・エアアジア では予定変更が許可されます. タイ・エアアジア のフライトチケットと運賃規則について、,こちらでクリックしてください,. 免責事項: 飛行運賃、保険、フライト遅延などに関するポリシーは、事前の通知なしに変更される場合があります.このため、客様は最初に タイ・エアアジア の運賃規則ページを確認するか、ポリシーの変更の更新について知りたい場合は タイ・エアアジア に連絡できます.,,,text,false,false,true,false,false,false,true,,,linkfound,2022-07-16 05:38:42,2026-04-15 09:04:42,,,,,1
タイ・エアアジアの格安航空券を予約 - Airpaz,https://www.airpaz.com/ja/airlines/FD-Thai-AirAsia,ja,,200,62,18,529014,0,11,19,352,14,https://www.airasia.com/check-in/en/gb,お客様が タイ・エアアジア の公式ウェブサイトを通じてオンラインでチェックインできます.そのために、,ここ,をクリックして航空会社のチェックインページに移動されます.Webチェックインページは出発予定時刻の 14 日前に行うことができます.,,,text,false,false,true,false,false,false,true,,,linkrestored,2022-01-17 00:10:35,2026-04-15 09:04:42,,,,,1
タイ・エアアジアの格安航空券を予約 - Airpaz,https://www.airpaz.com/ja/airlines/FD-Thai-AirAsia,ja,,200,62,18,529014,0,11,19,352,14,https://www.airasia.com/my/en/inflight-comforts/hot-meals.page,お客様は空室状況に応じて、機内で楽しめる食事を注文できます.航空会社のお食事とお飲み物のメニューについては,ここでクリックしてください,.,,,text,false,false,true,false,false,false,true,,,linkrestored,2021-07-22 10:52:44,2026-04-15 09:04:42,,,,,3
Exploring Langkawi’s Food Culture,https://destinasian.com/editorial/langkawi-malaysia-food-culture,en,,200,60,4.6,3624,1,13,16,351,22,https://www.airasia.com/,daily flights to and from Kuala Lumpur. Both Scoot and,AirAsia,fly to the island from Singapore.,,,text,false,true,false,false,false,true,false,,,linkrestored,2025-10-10 09:32:14,2026-04-06 01:03:10,,,Article > Story,Food > Recipes > Cuisines; Travel > Tourist destinations > Islands,2
Tiket Pesawat AirAsia Murah dengan Harga Promo - Airpaz,https://www.airpaz.com/id/airlines/AK-AirAsia,id,,200,62,25,529014,3,11,18,348,69,https://www.airasia.com/check-in/en/gb,untuk penumpang melalui laman check-in di situs resmi AirAsia di,sini.,Penumpang bisa mulai check in sejak 14 hari hingga 1,,,text,false,false,true,false,false,true,true,,,linkfound,2022-03-17 02:25:43,2026-03-22 01:29:41,,,Site page > Services,Travel > Transportation > Air travel,1
Tiket Pesawat AirAsia Murah dengan Harga Promo - Airpaz,https://www.airpaz.com/id/airlines/AK-AirAsia,id,,200,62,25,529014,3,11,18,348,69,https://www.airasia.com/aa/about-us/id/id/fees-and-charges.html,"Untuk melihat daftar lengkap biaya bagasi tambahan, silakan klik di",di sini.,,,,text,false,false,true,false,false,true,true,,,linkfound,2023-12-03 14:28:33,2026-03-22 01:29:41,,,Site page > Services,Travel > Transportation > Air travel,1
Tiket Pesawat AirAsia Murah dengan Harga Promo - Airpaz,https://www.airpaz.com/id/airlines/AK-AirAsia,id,,200,62,25,529014,3,11,18,348,69,https://www.airasia.com/online-read/inflight-menu/ak-flight.pdf,"Untuk menu makanan di AirAsia Malaysia, Anda bisa mengaksesnya di",sini,.,,,text,false,false,true,false,false,true,true,,,linkrestored,2019-09-22 21:27:19,2026-03-22 01:29:41,,,Site page > Services,Travel > Transportation > Air travel,1
Tiket Pesawat AirAsia Murah dengan Harga Promo - Airpaz,https://www.airpaz.com/id/airlines/AK-AirAsia,id,,200,62,25,529014,3,11,18,348,69,https://www.airasia.com/aa/about-us/id/id/terms-and-conditions-ak.html,"Ketentuan penerbangan dengan maskapai AirAsia (AK), Anda bisa klik di",di sini.,,,,text,false,false,true,false,false,true,true,,,linkrestored,2020-08-11 08:07:54,2026-03-22 01:29:41,,,Site page > Services,Travel > Transportation > Air travel,1
Tiket Pesawat AirAsia Murah dengan Harga Promo - Airpaz,https://www.airpaz.com/id/airlines/AK-AirAsia,id,,200,62,25,529014,3,11,18,348,69,https://www.airasia.com/rewards/en/gb,"disediakan oleh maskapai AirAsia. Untuk informasi lebih lanjut, dapat dilihat",disini,.,,,text,false,false,true,false,false,true,true,,,linkfound,2023-12-03 14:28:33,2026-03-22 01:29:41,,,Site page > Services,Travel > Transportation > Air travel,2
WEEFER | Customer & Employee Experience Software,https://www.weefer.co.id/id/,id,wordpress,200,35,15,20722,2,36,52,341,3,https://www.airasia.com/,,logo-air-asia-48,,,,image,false,true,false,false,false,false,true,,,linkrestored,2024-02-06 18:12:48,2026-04-24 17:06:11,,,Site page > Services,Business > Business services > Consulting; Computers and electronics > Software > Business,4
Book Cheap Indonesia AirAsia Flight Tickets & Deals - Airpaz,https://www.airpaz.com/en/airlines/QZ-Indonesia-AirAsia,en,,200,62,38,529014,2,11,17,337,13,https://www.airasia.com/aa/inflight-comforts/en/gb/hot-meals.html,"to the availability. For the airline's beverages and meals menu,",click here,.,,,text,false,false,true,false,false,true,true,,,linkrestored,2021-07-17 18:03:25,2026-03-10 19:17:18,,,Listing collection > Service,Travel > Transportation > Air travel,3
Book Cheap Indonesia AirAsia Flight Tickets & Deals - Airpaz,https://www.airpaz.com/en/airlines/QZ-Indonesia-AirAsia,en,,200,62,38,529014,2,11,17,337,13,https://www.airasia.com/rewards/earn-freedom-flyer/en/gb,"Indonesia AirAsia, and more information on it can be read",here,.,,,text,false,false,true,false,false,true,true,,,linkrestored,2023-07-31 12:51:06,2026-03-10 19:17:18,,,Listing collection > Service,Travel > Transportation > Air travel,9
Book Cheap Indonesia AirAsia Flight Tickets & Deals - Airpaz,https://www.airpaz.com/en/airlines/QZ-Indonesia-AirAsia,en,,200,62,38,529014,2,11,17,337,13,https://www.airasia.com/aa/about-us/en/gb/terms-and-conditions-qz.html,"For the complete Terms and Conditions of Indonesia AirAsia,",click here,.,,,text,false,false,true,false,false,true,true,,,linkrestored,2021-07-17 18:03:25,2026-03-10 19:17:18,,,Listing collection > Service,Travel > Transportation > Air travel,7
Book Cheap Indonesia AirAsia Flight Tickets & Deals - Airpaz,https://www.airpaz.com/en/airlines/QZ-Indonesia-AirAsia,en,,200,62,38,529014,2,11,17,337,13,https://www.airasia.com/check-in/en/gb,"the official website of Indonesia AirAsia. To do so, click",here,to go to the airline’s check-in page. Web check-in page,,,text,false,false,true,false,false,true,true,,,linkrestored,2021-07-17 18:03:25,2026-03-10 19:17:18,,,Listing collection > Service,Travel > Transportation > Air travel,3
"How to get to Lombok | Fast Boats, Flights and Private Transfers",https://www.thelomboklodge.com/how-to-get-to-lombok/,en,wordpress,200,27,10,2616,3,27,41,337,28,http://www.airasia.com/,,www.airasia.com,,,,text,false,false,false,false,false,true,true,,,pagefound,2019-02-05 05:21:37,2026-04-26 14:30:06,,,Listing collection > Location,Travel > Transportation > Charters,1
"How to get to Lombok | Fast Boats, Flights and Private Transfers",https://www.thelomboklodge.com/how-to-get-to-lombok/,en,wordpress,200,27,10,2616,3,27,41,337,28,https://www.airasia.com/,such as Lion Air ( www.lionair.co.id ) and Airasia (,https://www.airasia.com,),,,text,false,true,false,false,false,true,true,,,linkrestored,2019-02-05 05:21:37,2026-04-26 14:30:06,,,Listing collection > Location,Travel > Transportation > Charters,2
Indonesien Reisen: Tipps für deine Reise nach Indonesien - Indojunkie,https://indojunkie.com/indonesien-reisen/,de,"ecommerce, wordpress",200,47,14,27323,9,36,66,336,25,https://www.airasia.com/en/gb,Die malaysischeBilligfluggesellschaft,Air Asia,"eignet sich gut für einen Visa-Run nach Singapur , Bangkok oder","http://www.airasia.com/, https://www.airasia.com/","301, 302",text,false,true,false,false,false,false,true,,,linkrestored,2019-06-15 19:47:04,2026-04-27 05:01:00,,,Article > Guide,Travel > Guides,3
Travelling | Allergy UK | National Charity,https://www.allergyuk.org/support-for-you/living-with-an-allergy/traveling/,en,wordpress,429,77,0,128289,8,49,76,330,12,https://www.airasia.com/en/gb,,Air Asia,,https://www.airasia.com/au/en/at-the-airport/guests-with-medical-condition.page,302,text,false,true,false,false,false,false,true,pageerror,,linkrestored,2026-03-21 03:05:29,2026-04-22 13:10:14,2026-04-25 17:44:46,,,,2
เกาะพะงัน เรื่องน่ารู้ก่อนเดินทางไปเที่ยวเกาะพะงัน สุราษฎร์ธานี,https://travel.kapook.com/view255138.html,th,,200,77,4.8,7961508,2,17,29,329,15,https://www.airasia.com/th/th,- ไทยแอร์เอเชีย โทรศัพท์ 0 2515 9999 หรือ,www.airasia.com,,,,text,false,true,true,false,false,true,true,,,linkrestored,2022-05-06 00:40:50,2025-12-20 21:24:43,,เม,Article > Roundup,Travel > Tourist destinations > Islands,1
"Sex Holiday in Thailand - Planning, Advice & Costs | Thailand Redcat",https://www.thailandredcat.com/sex-holiday-in-thailand/,en,wordpress,200,20,4.5,42748,291,6,29,327,60,https://www.airasia.com/en/gb,"couple ofdomestic flightsthat are quite cheap, especially when flying with",AirAsia,(like I just checked the fare for a Bangkok-Phuket trip,https://www.airasia.com/,302,text,false,true,false,false,false,true,true,,,linkrestored,2023-11-07 18:28:13,2026-04-26 15:26:42,,,Article > How-to,Travel > Specialty travel > Romantic getaways; Adult; Society > Relationships > Romance,2
エアアジア - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%A2%E3%82%B8%E3%82%A2,ja,wikis,200,97,5,4182976512,36,59,121,320,30,https://www.airasia.com/--/online-delivery-santan/en/gb,,santan,- フードデリバリー,,,text,false,true,true,false,false,false,true,,,linkfound,2022-11-12 10:43:02,2026-04-04 13:45:20,,,Article > Wiki,Travel > Transportation > Air travel,1
エアアジア - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%A2%E3%82%B8%E3%82%A2,ja,wikis,200,97,5,4182976512,36,59,121,320,30,https://www.airasia.com/aa/appdownload/ja/jp/,,AirAsia MOVE,- スマートフォン向けアプリ,,,text,false,true,true,false,false,false,true,,,linkfound,2022-11-12 10:43:02,2026-04-04 13:45:20,,,Article > Wiki,Travel > Transportation > Air travel,1
エアアジア - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%A2%E3%82%B8%E3%82%A2,ja,wikis,200,97,5,4182976512,36,59,121,320,30,http://www.airasia.com/aa/food-dine-in/my,,Grocer,,https://www.airasia.com/food/my/en,301,text,false,true,true,false,false,false,true,,,linkfound,2023-10-22 12:57:04,2026-04-04 13:45:20,,,Article > Wiki,Travel > Transportation > Air travel,6
エアアジア - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%A2%E3%82%B8%E3%82%A2,ja,wikis,200,97,5,4182976512,36,59,121,320,30,https://www.airasia.com/my/en/latestnews/fuelsurcharge.html,,AirAsia to introduce fuel surcharge on 3 May,,http://www.airasia.com/my/en/latestnews/fuelsurcharge.html,301,text,false,true,true,false,false,false,true,,,pagefound,2020-06-09 12:12:57,2026-04-04 13:45:20,,,Article > Wiki,Travel > Transportation > Air travel,3
エアアジア - Wikipedia,https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%A2%E3%82%A2%E3%82%B8%E3%82%A2,ja,wikis,200,97,5,4182976512,36,59,121,320,30,https://www.airasia.com/jp/ja/book-with-us/no-fuel-surcharge-faq.page,,燃油サーチャージなし－よくある質問,- AirAsia,http://www.airasia.com/jp/ja/book-with-us/no-fuel-surcharge-faq.page,301,text,false,true,true,false,false,false,true,,,linkrestored,2020-06-09 12:12:57,2026-04-04 13:45:20,,,Article > Wiki,Travel > Transportation > Air travel,3
How To Get To Koh Phangan from Bangkok (2026) // Travel Mermaid,https://travelmermaid.com/travel/how-to-get-to-koh-phangan-from-bangkok/,en,wordpress,200,11,0,91019,0,13,23,309,20,https://www.airasia.com/en/gb,"here. Having gone with all of them before, I’d recommend",Air Asia,". They’re probably the best budget carrier in the region,",https://www.airasia.com/en,302,text,false,true,true,false,false,false,true,,,pagefound,2026-02-11 20:44:43,2026-04-17 23:38:23,,Travel Mermaid,,,2
¿Planeando un viaje al Sudeste Asiático? Empezá por acá...,https://marcandoelpolo.com/consejos-para-viajar-sudeste-asiatico-mochilero/,es,wordpress,200,29,8,18028,2,16,38,303,25,https://www.airasia.com/ot/en/home.page,"son tan costos, ya que hay aerolíneas low cost como",https://www.airasia.com/ot/en/home.page,". De todas maneras, siguen siendo bastante más caro en",,,text,false,false,true,true,false,false,true,removedfromhtml,,linkrestored,2022-07-17 16:56:43,2025-12-11 06:50:49,2026-04-02 19:47:07,,Article > Guide,Travel > Guides,1
Airline Information,https://suvarnabhumi.airportthai.co.th/service/airport-guide/detail/Airlineinfoupdate,,,200,73,4.8,154206,2,124,195,299,35,https://www.airasia.com/en/gb,,THAI AIR ASIA,,https://www.airasia.com/,302,text,false,true,false,false,false,true,true,,,linkrestored,2024-11-17 05:39:25,2026-04-14 21:48:18,,,Site page > Services,Travel > Transportation > Air travel,2
ハワイの空港 - ハワイ州観光局 | Go Hawaii,https://www.gohawaii.jp/ja/trip-planning/interisland-travel,ja,,200,58,11,10171,415,26,59,293,38,https://www.airasia.com/jp/ja/home.page,-,エアアジアX,,,,text,false,true,false,false,false,false,true,,,pagefound,2022-07-12 08:02:43,2026-04-27 04:05:11,,,Site page > Services,Travel > Transportation > Air travel,2
Airline Industry: All You Need to Know About The Airline Sector!,https://www.revfine.com/airline-industry/,en,wordpress,200,65,6,18879,25,132,209,289,36,https://www.airasia.com/en/gb?cid=1,,Air Asia,,,,text,false,false,false,false,false,true,true,,,linkrestored,2020-11-17 15:30:16,2026-04-24 18:22:50,,Martijn Barten,Article > Guide,Travel > Transportation > Air travel; Business > Defense > Aviation industry,2
Up-to-date AirAsia (AK) fleet seat maps,https://seatmaps.com/airlines/ak-airasia/,en,,200,74,8,559647,2,1,5,284,33,https://www.airasia.com/aa/inflight-comforts/en/gb/baggage.html,,AirAsia Baggage rules arrow,,,,image,false,true,false,false,false,false,true,,,linkfound,2024-11-16 01:13:40,2026-04-05 14:22:48,,,Listing collection > Location,Travel > Transportation > Air travel,1
タイ行きの航空便 | 【公式】タイ国政府観光庁,https://www.thailandtravel.or.jp/about/airlines/,ja,wordpress,200,71,17,245736,8,23,35,280,56,https://www.airasia.com/ja/jp,HP：,https://www.airasia.com/ja/jp,,,,text,false,true,false,false,false,true,true,,,linkrestored,2022-10-14 02:21:23,2026-04-26 06:10:57,,タイ国政府観光庁,Site page > Services,Travel > Transportation > Air travel,2
The Symbols of Diwali – Rosebazaar India,https://hoovufresh.com/blogs/blog/the-symbols-of-diwali,en,,200,35,0,3451,0,7,8,277,11,https://www.airasia.com/play/assets/blt5371b4cd33bcf656/the-symbols-of-deepavali-the-indian-festival-of-lights,Source:,https://www.airasia.com/play/assets/blt5371b4cd33bcf656/the-symbols-of-deepavali-the-indian-festival-of-lights,,,,text,false,true,false,false,false,false,true,,,pagefound,2022-10-07 06:36:08,2026-04-16 08:20:16,,Rhea Karuturi,,,1
How to get to Ko Samet: Slow boats & speedboats + buses from Bangkok,https://www.travelfish.org/transport/thailand/eastern_thailand/rayong/ko_samet/all,en,,200,65,5,48424,2,14,20,275,16,https://www.airasia.com/,"more commonly kown as U-Tapao International Airport, is serviced by",AirAsia,", Bangkok Airways , and Thai Lion Air along with",,,text,false,true,false,false,false,false,true,,,linkfound,2025-12-29 20:48:55,2026-04-09 17:01:30,,David Luekens,Article > How-to,Travel > Transportation > Charters,4
Travelling with serious allergies | Anaphylaxis UK | Anaphylaxis UK,https://www.anaphylaxis.org.uk/living-with-serious-allergies/travelling-with-serious-allergies/,en,"ecommerce, wordpress",200,72,5,58803,28,50,64,273,24,https://www.airasia.com/aa/inflight-comforts/en/gb/hot-meals.html,,Allergy policy,,,,text,false,false,false,false,false,true,true,,,linkfound,2026-03-28 06:33:47,2026-04-27 05:39:15,,,Article > How-to,Travel > Specialty travel > Medical tourism; Health > Health conditions > Allergies > Environmental allergies,1
Best Islands in Thailand: Lesser-known Islands in Southern Thailand,https://live-less-ordinary.com/best-islands-in-thailand-lesser-known/,en,wordpress,200,29,4.7,156243,1,17,25,271,42,https://www.airasia.com/,"where Air Asia, for example, now include island transfers on their tickets (",island connections here,"). So expect lots of white sands, blue skies and",,,text,false,true,false,false,false,true,true,,,pagefound,2026-01-23 11:02:52,2026-04-19 15:43:47,,,Article > Roundup,Travel > Tourist destinations > Islands,2
ขนาดกระเป๋าถือขึ้นเครื่อง กี่นิ้ว กี่กิโล ? เช็กสายการบินยอดฮิต 2569,https://travel.kapook.com/view299247.html,th,,200,77,0,7961508,0,19,23,269,45,https://www.airasia.com/aa/inflight-comforts/th/th/baggage.html,ดูข้อมูลเพิ่มเติมได้ที่เว็บไซต์,airasia.com,,,,text,false,true,true,false,false,false,true,,,linkfound,2026-03-06 01:44:24,2026-04-08 17:47:27,,หน,,,1
Юг Таиланда: Андаманское море - самостоятельно | loveYouPlanet,https://loveyouplanet.com/tailand/yug-tailanda-andamanskoe-more/,ru,wordpress,202,8,7,8701,0,11,17,267,20,http://www.airasia.com/,Бюджетные авиакомпании Таиланда,Air Asia,"и Nok Air соединяют регион с Бангкоком, Чианг Маем и",,,text,false,true,true,false,false,false,true,noindex,,linkrestored,2019-01-30 04:40:32,2026-04-15 04:37:13,2026-04-19 19:48:43,,,,3
「 澳洲機票 」怎麼買不吃虧？「 澳洲便宜機票 」秘密大公開,https://dcomeabroad.com/australia/aus-airlineticket/,zh-tw,wordpress,200,15,5,10392,0,15,24,266,9,https://www.airasia.com/zh/tw?gclid=Cj0KCQjw_r3nBRDxARIsAJljleGAfD5P2ktpwl-3RlGpqprmTZgxmwvrV7iLk7372f3LxoQqkBbN8WYaAnB5EALw_wcB&gclsrc=aw.ds,,亞洲航空,,,,text,false,true,false,false,false,false,true,,,linkrestored,2023-03-15 01:23:12,2026-04-24 17:58:26,,,,,1
"Filipiny (język, bezpieczeństwo, turystyka, ludność, mapa) | Kompas Travel",https://www.kompas.travel.pl/kraje/filipiny/,pl,wordpress,200,2.5,7,1945,2,7,10,255,15,https://www.airasia.com/,kraju jak Filipiny są też połączenia lotnicze. Ja polecam AirAsia,https://www.airasia.com/,", oraz Cebu Pacific",,,text,false,false,false,false,false,true,true,,,pagefound,2023-07-17 07:08:56,2026-04-13 19:58:53,,,Article > Guide,Travel > Tourist destinations > Islands,2
Malaysia Truly Asia - Visit Malaysia 2026,https://www.malaysia.travel/page/visit-malaysia-2026,en,,200,71,17,66111,185,234,310,253,8,https://www.airasia.com/en/gb,,AirAsia Aviation Group Limited,,,,text,false,false,false,false,false,false,true,,,linkfound,2026-01-15 19:41:13,2026-04-26 23:57:59,,,Site page > Services,Travel > Tourist destinations > Islands,1
ไปญี่ปุ่น สายการบินไหนดี บริการทุกระดับประทับใจ ไปกับ 9 สายการบินคุณภาพ - Mushroom Travel,https://www.mushroomtravel.com/page/how-to-choose-airplane-to-japan/,"th, en",wordpress,200,47,4.6,422028,0,23,54,251,37,https://www.airasia.com/,,www.airasia.com,,http://www.airasia.com/,301,text,false,true,false,false,false,false,true,,,linkrestored,2018-04-24 20:52:42,2026-04-21 08:29:47,,Mushroom Travel,,,3
Malapascua Island Cebu Travel Guide: Swim with Thresher Sharks | Guide to the Philippines,https://guidetothephilippines.ph/articles/ultimate-guides/malapascua-island-cebu-travel-guide,en,,200,60,6,80833,15,14,19,247,21,https://www.airasia.com/en/gb,"Cebu daily. Cebu Pacific has 11 nonstop, daily flights while",AirAsia,has 9 and Cebgo has 4.,,,text,false,true,true,false,false,true,true,,,linkfound,2019-08-22 01:09:57,2026-04-25 03:02:35,,Gem Muzones,Article > Guide,Travel > Tourist destinations > Islands,1
航空会社一覧 | フライト | 羽田空港旅客ターミナル,https://tokyo-haneda.com/flight/company_list.html,ja,,200,77,14,460522,12,65,96,246,30,https://www.airasia.com/ja/jp,,エアアジアＸ,,,,image,false,true,false,false,false,true,false,,,linkrestored,2022-06-13 11:07:02,2026-04-17 21:15:16,,,Listing collection > Business,Travel > Transportation > Air travel,4
Claim Flight Cancellation Refund - Yatra.com,https://www.yatra.com/online/claim-your-refund,en,,200,74,4.5,1338763,2,15,20,246,63,https://www.airasia.com/en/gb,Air asia:,https://www.airasia.co.in/content/air-asia/en/home,and claim via TIA CHAT,"https://www.airasia.co.in/content/air-asia/en/home, https://www.airasia.com/","301, 302",text,false,false,false,false,false,true,true,,,linkrestored,2023-11-20 04:07:42,2026-04-12 06:17:16,,,Site page > Services,Travel > Travel agencies > Other,2
"Arcipelago di Komodo: draghi, spiagge e incantevoli paesaggi",https://vacanzeinindonesia.com/indonesia-mare/arcipelago-di-komodo/,it,wordpress,200,4.8,7,7165,1,8,10,245,39,https://www.airasia.com/en/gb,"compagnie aeree che effettuano i collegamenti domestici, consigliamo Garuda e",Air Asia,". Puoi scegliere anche tra Lion Air , Batik e",,,text,false,false,false,false,false,false,true,,,pagefound,2020-10-16 20:42:22,2025-12-06 09:30:26,,,Article > Guide,Travel > Tourist destinations > Islands,1
"Kuala Lumpur, Malaysia | DIY Travel Guide for first-timers — King Tolentino",https://www.kingtolentino.com/blog/kuala-lumpur-diy-travel-guide,en,,200,6,4.8,59444,2,16,24,245,31,https://www.airasia.com/en/gb,a direct flight. But we opted to go with,AirAsia,due to the price and flight schedule. Travel time from,,,text,false,true,false,false,false,true,true,,,linkrestored,2021-04-05 02:49:07,2026-04-24 12:10:04,,King Tolentino,Article > Guide,Travel > Guides,1
How to get in to Pulau Redang | GO VISIT REDANG,https://www.govisitredang.com/how-to-get-in-to-pulau-redang/,en,wordpress,200,12,7,1117,1,34,62,242,37,https://www.airasia.com/,"Kuala Terengganu are operated by Malaysia Airlines , Firefly and",AirAsia,. The duration of a flight on either Malaysia Airlines,http://www.airasia.com/,301,text,false,true,false,false,false,false,true,,,linkrestored,2022-12-28 13:15:57,2026-04-14 05:13:35,,,Article > How-to,Travel > Tourist destinations > Islands,3
Der perfekte Trip - Borneo,https://www.lonelyplanet.de/magazin/reportagen/asien/borneo-malaysia-asien.html,de,,200,55,4.7,58313,0,11,23,241,12,https://www.airasia.com/en/gb,"via Dubai nach Kuala Lumpur, weiter mit Air Asia (",airasia.com,).,"http://airasia.com/, https://airasia.com/, https://www.airasia.com/","301, 301, 302",text,false,true,false,false,false,false,true,,,linkrestored,2022-03-08 03:13:08,2026-04-22 07:09:09,,,,,2
Länder-Info für Thailand ✔️ | ÖAMTC,https://www.oeamtc.at/laenderinfo/thailand/,de,,200,79,6,473265,3,54,81,237,29,https://www.airasia.com/en/gb,"Thai Lion Air (SL) , Nok Air (DD) und",Thai AirAsia (FD),bieten von Bangkok aus günstige Inlandsflüge zu einer Vielzahl thailändischer,https://www.airasia.com/,302,text,false,true,false,false,false,true,true,,,linkrestored,2020-02-14 19:00:37,2026-04-26 04:43:25,,,Article > Guide,Travel > Guides,2
Ilha de Koh Lanta na Tailândia: guia completo por uma das melhores ilhas tailandesas,https://www.mondayfeelings.com/pt-br/ko-lanta-ilha-tailandesa-que-voce-tem-que-conhecer/,pt,"ecommerce, wordpress",200,25,4.6,9195,1,23,36,233,3,https://www.airasia.com/booking/home/,"voos internos naTailândia, você também pode utilizar os site da",AirAsia,"e da Nok Air , duas cias low-cost que operam",,,text,false,true,true,false,false,true,true,,,pagefound,2022-09-13 23:25:02,2026-02-15 18:21:45,,,Article > Guide,Travel > Tourist destinations > Islands,2
Live Philippines AirAsia Flight Status - FlightAware,https://www.flightaware.com/live/fleet/APG,en,,200,82,9,31671896,0,9,17,219,94,https://www.airasia.com/us/en/home.page?cid=1,Website:,http://www.airasia.com/us/en/home.page?cid=1,,http://www.airasia.com/us/en/home.page?cid=1,301,text,false,true,false,false,false,false,true,,,pagefound,2023-09-01 04:27:00,2026-01-03 18:47:19,,,,,12
